wmproductId,MÃ NỘI BỘ,product name,"LOẠI 
SIM","GIÁ 
PEE"
WM-SIT-1GB,WM-SIT-1GB+21,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,408000
WM-SIT-2GB,WM-SIT-2GB+21,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,669000
WM-SIT-3GB,WM-SIT-3GB+21,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,864000
WM-SIT-MAX,WM-SIT-MAX+21,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,1222000
WM-SIT-TI,WM-SIT-TI+21,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,2915000
WM-SIT-500MB,WM-SIT-500MB+22,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,356000
WM-SIT-1GB,WM-SIT-1GB+22,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,423000
WM-SIT-2GB,WM-SIT-2GB+22,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,697000
WM-SIT-3GB,WM-SIT-3GB+22,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,902000
WM-SIT-MAX,WM-SIT-MAX+22,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,1276000
WM-SIT-TI,WM-SIT-TI+22,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,3050000
WM-SIT-500MB,WM-SIT-500MB+23,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,368000
WM-SIT-1GB,WM-SIT-1GB+23,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,439000
WM-SIT-2GB,WM-SIT-2GB+23,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,725000
WM-SIT-3GB,WM-SIT-3GB+23,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,939000
WM-SIT-MAX,WM-SIT-MAX+23,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,1331000
WM-SIT-TI,WM-SIT-TI+23,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,3185000
WM-SIT-500MB,WM-SIT-500MB+24,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,380000
WM-SIT-1GB,WM-SIT-1GB+24,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,455000
WM-SIT-2GB,WM-SIT-2GB+24,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,752000
WM-SIT-3GB,WM-SIT-3GB+24,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,975000
WM-SIT-MAX,WM-SIT-MAX+24,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,1385000
WM-SIT-TI,WM-SIT-TI+24,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,3320000
WM-SIT-500MB,WM-SIT-500MB+25,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,393000
WM-SIT-1GB,WM-SIT-1GB+25,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,470000
WM-SIT-2GB,WM-SIT-2GB+25,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,780000
WM-SIT-3GB,WM-SIT-3GB+25,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,1013000
WM-SIT-MAX,WM-SIT-MAX+25,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,1439000
WM-SIT-TI,WM-SIT-TI+25,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,3455000
WM-SIT-500MB,WM-SIT-500MB+26,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,405000
WM-SIT-1GB,WM-SIT-1GB+26,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,486000
WM-SIT-2GB,WM-SIT-2GB+26,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,808000
WM-SIT-3GB,WM-SIT-3GB+26,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,1050000
WM-SIT-MAX,WM-SIT-MAX+26,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,1493000
WM-SIT-TI,WM-SIT-TI+26,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,3590000
WM-SIT-500MB,WM-SIT-500MB+27,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,417000
WM-SIT-1GB,WM-SIT-1GB+27,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,502000
WM-SIT-2GB,WM-SIT-2GB+27,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,837000
WM-SIT-3GB,WM-SIT-3GB+27,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,1087000
WM-SIT-MAX,WM-SIT-MAX+27,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,1548000
WM-SIT-TI,WM-SIT-TI+27,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,3725000
WM-SIT-500MB,WM-SIT-500MB+28,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,430000
WM-SIT-1GB,WM-SIT-1GB+28,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,516000
WM-SIT-2GB,WM-SIT-2GB+28,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,864000
WM-SIT-3GB,WM-SIT-3GB+28,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,1125000
WM-SIT-MAX,WM-SIT-MAX+28,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,1602000
WM-SIT-TI,WM-SIT-TI+28,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,3860000
WM-SIT-500MB,WM-SIT-500MB+29,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,443000
WM-SIT-1GB,WM-SIT-1GB+29,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,532000
WM-SIT-2GB,WM-SIT-2GB+29,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,892000
WM-SIT-3GB,WM-SIT-3GB+29,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,1162000
WM-SIT-MAX,WM-SIT-MAX+29,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,1656000
WM-SIT-TI,WM-SIT-TI+29,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,3995000
WM-SIT-500MB,WM-SIT-500MB+30,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,455000
WM-SIT-1GB,WM-SIT-1GB+30,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,548000
WM-SIT-2GB,WM-SIT-2GB+30,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,920000
WM-SIT-3GB,WM-SIT-3GB+30,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,1199000
WM-SIT-MAX,WM-SIT-MAX+30,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,1710000
WM-SIT-TI,WM-SIT-TI+30,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,4130000
WM-SIT-T3-5D,WM-SIT-T3-5D+1,"Singapore, Indonesia, Thailand, 5 Days, 3GB, 128kbps",SIM VẬT LÝ,134000
WM-SIT-T5-5D,WM-SIT-T5-5D+1,"Singapore, Indonesia, Thailand, 5 Days, 5GB, 128kbps",SIM VẬT LÝ,169000
WM-SIT-T10-5D,WM-SIT-T10-5D+1,"Singapore, Indonesia, Thailand, 5 Days, 10GB, 128kbps",SIM VẬT LÝ,226000
WM-SIT-T20-5D,WM-SIT-T20-5D+1,"Singapore, Indonesia, Thailand, 5 Days, 20GB, 128kbps",SIM VẬT LÝ,362000
WM-SIT-T30-5D,WM-SIT-T30-5D+1,"Singapore, Indonesia, Thailand, 5 Days, 30GB, 128kbps",SIM VẬT LÝ,475000
WM-SIT-T50-5D,WM-SIT-T50-5D+1,"Singapore, Indonesia, Thailand, 5 Days, 50GB, 128kbps",SIM VẬT LÝ,732000
WM-SIT-T3-7D,WM-SIT-T3-7D+1,"Singapore, Indonesia, Thailand, 7 Days, 3GB, 128kbps",SIM VẬT LÝ,140000
WM-SIT-T5-7D,WM-SIT-T5-7D+1,"Singapore, Indonesia, Thailand, 7 Days, 5GB, 128kbps",SIM VẬT LÝ,175000
WM-SIT-T10-7D,WM-SIT-T10-7D+1,"Singapore, Indonesia, Thailand, 7 Days, 10GB, 128kbps",SIM VẬT LÝ,240000
WM-SIT-T20-7D,WM-SIT-T20-7D+1,"Singapore, Indonesia, Thailand, 7 Days, 20GB, 128kbps",SIM VẬT LÝ,384000
WM-SIT-T30-7D,WM-SIT-T30-7D+1,"Singapore, Indonesia, Thailand, 7 Days, 30GB, 128kbps",SIM VẬT LÝ,504000
WM-SIT-T50-7D,WM-SIT-T50-7D+1,"Singapore, Indonesia, Thailand, 7 Days, 50GB, 128kbps",SIM VẬT LÝ,768000
WM-SIT-T3-10D,WM-SIT-T3-10D+1,"Singapore, Indonesia, Thailand, 10 Days, 3GB, 128kbps",SIM VẬT LÝ,148000
WM-SIT-T5-10D,WM-SIT-T5-10D+1,"Singapore, Indonesia, Thailand, 10 Days, 5GB, 128kbps",SIM VẬT LÝ,184000
WM-SIT-T10-10D,WM-SIT-T10-10D+1,"Singapore, Indonesia, Thailand, 10 Days, 10GB, 128kbps",SIM VẬT LÝ,255000
WM-SIT-T20-10D,WM-SIT-T20-10D+1,"Singapore, Indonesia, Thailand, 10 Days, 20GB, 128kbps",SIM VẬT LÝ,404000
WM-SIT-T30-10D,WM-SIT-T30-10D+1,"Singapore, Indonesia, Thailand, 10 Days, 30GB, 128kbps",SIM VẬT LÝ,532000
WM-SIT-T50-10D,WM-SIT-T50-10D+1,"Singapore, Indonesia, Thailand, 10 Days, 50GB, 128kbps",SIM VẬT LÝ,804000
WM-SIT-T3-15D,WM-SIT-T3-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 3GB, 128kbps",SIM VẬT LÝ,154000
WM-SIT-T5-15D,WM-SIT-T5-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 5GB, 128kbps",SIM VẬT LÝ,190000
WM-SIT-T10-15D,WM-SIT-T10-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 10GB, 128kbps",SIM VẬT LÝ,269000
WM-SIT-T20-15D,WM-SIT-T20-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 20GB, 128kbps",SIM VẬT LÝ,426000
WM-SIT-T30-15D,WM-SIT-T30-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 30GB, 128kbps",SIM VẬT LÝ,562000
WM-SIT-T50-15D,WM-SIT-T50-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 50GB, 128kbps",SIM VẬT LÝ,839000
WM-SIT-T3-30D,WM-SIT-T3-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 3GB, 128kbps",SIM VẬT LÝ,162000
WM-SIT-T5-30D,WM-SIT-T5-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 5GB, 128kbps",SIM VẬT LÝ,197000
WM-SIT-T10-30D,WM-SIT-T10-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 10GB, 128kbps",SIM VẬT LÝ,283000
WM-SIT-T20-30D,WM-SIT-T20-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 20GB, 128kbps",SIM VẬT LÝ,448000
WM-SIT-T30-30D,WM-SIT-T30-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 30GB, 128kbps",SIM VẬT LÝ,590000
WM-SIT-T50-30D,WM-SIT-T50-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 50GB, 128kbps",SIM VẬT LÝ,875000
